dataset,split_idx,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path
CIFAR100,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.601181149482727,0.8510204081632653,,,0.10980033874511719,0.11835503578186035,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6185139417648315,0.87533527696793,1.0,1,0.10980033874511719,65.1603376865387,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,3,pure_logits,greedy_5_post_calib,5,5,1.5438621044158936,0.949454394002499,0.0,1,0.10980033874511719,130.05691981315613,cnn_experiments_data/arrays/cifar100_3_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,4,pure_logits,greedy_5_baseline,5,5,1.6235114336013794,,,,0.13440680503845215,0.0,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6004843711853027,0.8510204081632653,,,0.13440680503845215,0.1531813144683838,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6182005405426025,0.9098209079550188,1.0,1,0.13440680503845215,68.38752388954163,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,4,pure_logits,greedy_5_post_calib,5,5,1.533969759941101,0.9808413161182841,0.0,1,0.13440680503845215,133.4065546989441,cnn_experiments_data/arrays/cifar100_4_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,5,pure_logits,greedy_5_baseline,5,5,1.6241240501403809,,,,0.11243247985839844,0.0,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6011850833892822,0.8510204081632653,,,0.11243247985839844,0.13864588737487793,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.617504596710205,0.8950270720533111,1.0,1,0.11243247985839844,68.43021583557129,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,5,pure_logits,greedy_5_post_calib,5,5,1.5418710708618164,0.9651478550603916,0.0,1,0.11243247985839844,135.0054416656494,cnn_experiments_data/arrays/cifar100_5_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,6,pure_logits,greedy_5_baseline,5,5,1.601450800895691,,,,0.13192105293273926,0.0,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5829441547393799,0.8510204081632653,,,0.13192105293273926,0.1396641731262207,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.5955945253372192,0.9098209079550188,1.0,1,0.13192105293273926,66.43303775787354,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,6,pure_logits,greedy_5_post_calib,5,5,1.5395673513412476,0.9729945855893378,0.163265306122449,1,0.13192105293273926,134.03531575202942,cnn_experiments_data/arrays/cifar100_6_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,7,pure_logits,greedy_5_baseline,5,5,1.6093212366104126,,,,0.13660383224487305,0.0,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.5805562734603882,0.8510204081632653,,,0.13660383224487305,0.1460733413696289,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.598671555519104,0.8802332361516034,1.0,1,0.13660383224487305,67.00864171981812,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,7,pure_logits,greedy_5_post_calib,5,5,1.5312793254852295,0.949454394002499,0.0,1,0.13660383224487305,130.76377487182617,cnn_experiments_data/arrays/cifar100_7_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,8,pure_logits,greedy_5_baseline,5,5,1.6402645111083984,,,,0.13509535789489746,0.0,cnn_experiments_data/arrays/cifar100_8_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6207706928253174,0.8510204081632653,,,0.13509535789489746,0.1440272331237793,cnn_experiments_data/arrays/cifar100_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6358681917190552,0.9098209079550188,1.0,1,0.13509535789489746,68.98721265792847,cnn_experiments_data/arrays/cifar100_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,8,pure_logits,greedy_5_post_calib,5,5,1.5583200454711914,0.9729945855893378,0.0,1,0.13509535789489746,132.38400602340698,cnn_experiments_data/arrays/cifar100_8_pure_logits_greedy_5_post_calib_2025-11-30.npz
CIFAR100,9,pure_logits,greedy_5_baseline,5,5,1.647012710571289,,,,0.12027955055236816,0.0,cnn_experiments_data/arrays/cifar100_9_pure_logits_greedy_5_baseline_2025-11-30.npz
CIFAR100,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,1.6277228593826294,0.8510204081632653,,,0.12027955055236816,0.13389277458190918,cnn_experiments_data/arrays/cifar100_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz
CIFAR100,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,1.6424866914749146,0.8802332361516034,1.0,1,0.12027955055236816,67.98098802566528,cnn_experiments_data/arrays/cifar100_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz
CIFAR100,9,pure_logits,greedy_5_post_calib,5,5,1.571431040763855,0.949454394002499,0.0,1,0.12027955055236816,133.0876612663269,cnn_experiments_data/arrays/cifar100_9_pure_logits_greedy_5_post_calib_2025-11-30.npz
