dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,28,0.4969528615474701,,,,2.7540433406829834,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-09-21.npz,0.992191306592376,2.8508771929824563,0.9305613930465024,0.9100246322382524,0.08997536776174764
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,28,0.496857225894928,1.0163265306122449,,,2.7540433406829834,0.01220703125,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9915700228248736,2.8505942275042444,0.9305544150704056,0.9100195379105229,0.08998046208947708
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.530012309551239,1.0714285714285714,,,2.7540433406829834,0.0087230205535888,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9942510800363944,2.83446519524618,0.9223151063805176,0.8944816545778304,0.10551834542216965
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,28,0.5448808670043945,2.5316326530612248,,,2.7540433406829834,0.6592178344726562,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.9428485727976632,2.8010752688172045,0.9320447138479985,0.912531474979407,0.08746852502059299
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5632097721099854,2.2285714285714286,,,2.7540433406829834,0.0488550662994384,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9509621946209896,2.8358800226372383,0.9255729511575757,0.9001166158815017,0.09988338411849829
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.5184579491615295,1.4192086630570595,0.6247396917950854,1.0,2.7540433406829834,3.1504907608032227,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9876386320173118,2.855970571590266,0.9270527347846684,0.901986216420313,0.09801378357968704
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.4962888360023498,1.1142357351103709,0.941274468971262,1.0,2.7540433406829834,20.139689445495605,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9908993078017677,2.8466327108092813,0.9309862424403755,0.910677368146874,0.08932263185312606
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_baseline,5,5,0.5225674510002136,,,,2.5073559284210205,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9946747716526181,2.7764572722127903,0.9247900528992746,0.9022789850690974,0.09772101493090257
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,26,0.4879655241966247,,,,2.5073559284210205,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-09-21.npz,0.9885496566989003,2.7903225806451615,0.9323035230852309,0.9113428121841589,0.08865718781584109
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.4882253408432007,1.0163265306122449,,,2.5073559284210205,0.0124444961547851,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9876386320173118,2.7835314091680816,0.9322964325487035,0.9113408053548183,0.08865919464518168
